一餐	一餐教工定额卡	0	0.247967479675	10.1666666667
一餐	一餐教工餐厅	540	5054.28878049	9.35683568881
一餐	一餐清真	374	2593.01796748	6.91546422376
一餐	中式点心	1845	7666.41666667	4.15414106038
一餐	供应点1	1	22.0447154472	12.8507109005
一餐	吉祥小厨	1112	5761.41203252	5.17847565877
一餐	川菜	531	4474.12089431	8.41038726637
一餐	松叶蔬菜	0	0.178861788618	1.375
一餐	梦园面包房2	548	2090.29837398	3.81226387118
一餐	海派食府	466	3177.79731707	6.80731238789
一餐	淮扬快餐	2057	8960.92910569	4.35455421097
一餐	面包房1	2	12.2796747967	5.51240875912
一餐	顺日北小吃	1604	6771.74674797	4.22120956421
一餐	高知餐厅	46	392.195284553	8.46613197613
三餐	闵行三餐时光咖啡	29	548.764227642	18.6923289947
三餐	闵行第三餐饮外婆桥	2134	22125.8013821	10.36353087
三餐	闵行第三餐饮学生餐厅	5088	30839.7870732	6.06060101231
三餐	闵行第三餐饮清真餐厅	437	2768.85422764	6.3313392575
二餐	上海快餐	3251	17552.2215447	5.39760499327
二餐	上海快餐定额卡	0	0.60243902439	2.0027027027
二餐	二大楼教工餐厅	927	8923.97455285	9.62208413689
二餐	大众餐厅	1668	12809.2418699	7.67670754643
二餐	川味点心	3128	15246.5999187	4.87373867869
二餐	教育超市	1674	12896.5347154	7.70387346653
二餐	新疆餐厅	415	4535.50325203	10.909048066
二餐	江南小吃	2164	8076.98268293	3.73157673917
二餐	绿园餐厅	2331	20870.7813008	8.95254371464
二餐	西北面点	1882	8195.34894309	4.35256491964
二餐	西式快餐	663	10329.8068293	15.5704738913
五餐	一楼快餐厅	413	3446.91146342	8.33045368806
五餐	中西餐厅	24	1253.46829268	52.1042919905
五餐	二楼快餐厅	874	7758.57650407	8.87543860792
五餐	二楼面馆	442	4426.1	10.0000055106
六餐	六餐东一楼餐厅	699	5150.63430894	7.36557712877
六餐	六餐伊诺咖啡	7	211.496747967	28.9367074527
六餐	六餐面馆	197	1346.64081301	6.82082111678
哈乐	哈乐之家	1564	11624.7282114	7.42925356306
四餐	东餐厅	1259	10002.9293496	7.94098484555
四餐	串串烧	158	2035.71	12.8228775542
四餐	吉姆丽德	19	1033.66260163	53.0636477462
四餐	后发定额卡（第四餐饮）	0	4.55869918699	7.18871794872
四餐	土豆粉	176	1176.35691057	6.66230315867
四餐	教工餐厅	816	6779.20617886	8.30206057468
四餐	炒面	147	1179.08121951	7.97114378366
四餐	炖品	464	1476.27886179	3.1771819009
四餐	点心	370	4071.84520325	10.9786922116
四餐	烤肉	339	3521.01455285	10.378508711
四餐	烧腊饭	195	1582.84577236	8.08043620818
四餐	甜点	69	877.766910569	12.6275239766
四餐	百味林	32	407.880325203	12.4027886279
四餐	笼仔饭	81	814.260162602	10.0354709419
四餐	粉面饭	129	1379.66853659	10.6247952667
四餐	粥档	515	4489.32227642	8.70943108153
四餐	苏记麻辣烫	39	389.38796748	9.82052901374
四餐	西餐厅	84	637.765691057	7.51462592202
四餐	面点	1544	5231.08642276	3.38586990612
四餐	风味煲仔饭	279	3016.51869919	10.804338837
四餐	麻辣烫	231	1779.93089431	7.68612203342
