一餐	20140901	8329	41678.61	5.00403529836
一餐	20140902	8655	41922.17	4.8436938186
一餐	20140903	7305	34633.16	4.74102121834
一餐	20140904	8375	41156.46	4.9142041791
一餐	20140905	8565	41102.83	4.79892936369
一餐	20140906	7530	34513.56	4.58347410359
一餐	20140907	7498	36225.7	4.83138170179
一餐	20140908	7189	34508.14	4.80013075532
一餐	20140909	7491	36344.33	4.85173274596
一餐	20140910	5903	25139.45	4.25875825851
一餐	20140911	4174	20471.34	4.90448969813
一餐	20140912	4880	24052.43	4.92877663934
一餐	20140913	6595	40200.57	6.09561334344
一餐	20140914	8992	46102.7	5.12707962633
一餐	20140915	11020	55609.53	5.04623684211
一餐	20140916	11811	59357.93	5.02564812463
一餐	20140917	11528	55392.14	4.80500867453
一餐	20140918	10795	56730.7	5.25527559055
一餐	20140919	9647	49213.41	5.1014211672
一餐	20140920	6353	31988.93	5.03524791437
一餐	20140921	5965	31056.39	5.20643587594
一餐	20140922	11006	57033.71	5.18205615119
一餐	20140923	11107	57348.64	5.16328801657
一餐	20140924	10076	50093.78	4.97159388646
一餐	20140925	11160	55289.26	4.95423476703
一餐	20140926	9565	45864.21	4.79500365917
一餐	20140927	6488	32417.84	4.99658446363
一餐	20140928	10595	53082.94	5.01018782445
一餐	20140929	10913	53110.99	4.86676349308
一餐	20140930	9595	44616.15	4.64993746743
一餐	20141001	3726	16670.44	4.47408480945
一餐	20141002	3093	14452.45	4.67263174911
一餐	20141003	3072	14473.2	4.711328125
一餐	20141004	3126	15327.61	4.90326615483
一餐	20141005	3394	16272.57	4.79451090159
一餐	20141006	3731	18975.84	5.08599303136
一餐	20141007	4504	23247.37	5.16149422735
一餐	20141008	9799	49664.46	5.06831921625
一餐	20141009	10825	54609.17	5.04472702079
一餐	20141010	10054	49926.58	4.96584245077
一餐	20141011	10697	53843.68	5.03353089651
一餐	20141012	6275	32641.64	5.20185498008
一餐	20141013	11122	58481.65	5.25819546844
一餐	20141014	11670	60940.56	5.22198457584
一餐	20141015	10452	52926.48	5.06376578645
一餐	20141016	10664	54220.31	5.08442516879
一餐	20141017	9527	47129.95	4.94698750918
一餐	20141018	5869	30369.86	5.17462259329
一餐	20141019	5958	30806.26	5.1705706613
一餐	20141020	10985	57799.04	5.26163313609
一餐	20141021	11206	57740.34	5.15262716402
一餐	20141022	9628	48147.56	5.0007852098
一餐	20141023	10262	52665.73	5.13211167414
一餐	20141024	9202	45057.14	4.89645077157
一餐	20141025	5521	28017.78	5.07476544104
一餐	20141026	5199	28073.98	5.3998807463
一餐	20141027	10331	54117.54	5.23836414674
一餐	20141028	11065	57444.78	5.19157523723
一餐	20141029	9805	49435.51	5.04186741458
一餐	20141030	9914	53202.79	5.36643030059
一餐	20141031	8680	44241.94	5.09699769585
一餐	20141101	4873	25574.56	5.24821670429
一餐	20141102	4567	25509.19	5.58554631049
一餐	20141103	10659	57162.85	5.36287175157
一餐	20141104	11160	58875.84	5.27561290323
一餐	20141105	9849	49490.14	5.02488983653
一餐	20141106	10103	53039.99	5.24992477482
一餐	20141107	9094	45499.28	5.0032197053
一餐	20141108	4681	24607.67	5.25692587054
一餐	20141109	4569	24749.98	5.41693587218
一餐	20141110	10248	54968.04	5.36378220141
