一餐	0	191534	1001460.92	5.22863261875
一餐	1	199620	1033438.98	5.17703125939
一餐	2	174674	871565.89	4.98967155959
一餐	3	172859	893423.78	5.16851179285
一餐	4	159013	796155.24	5.00685629477
一餐	5	111600	582420.01	5.21881729391
一餐	6	114030	599703.03	5.25916890292
三餐	0	148456	1079305.15	7.27020228216
三餐	1	145735	1049979.53	7.20471767249
三餐	2	145331	1047060.51	7.20466046473
三餐	3	141959	1020736.36	7.1903603153
三餐	4	131442	942521.44	7.17062613168
三餐	5	114818	871085.83	7.58666611507
三餐	6	118156	912145.63	7.71984181929
二餐	0	369422	2438288.44	6.60027946359
二餐	1	361837	2386427.25	6.5953101811
二餐	2	357193	2333943.17	6.53412348506
二餐	3	344932	2274687.32	6.59459638421
二餐	4	306434	1990748.73	6.49650081257
二餐	5	235035	1557227.02	6.62551117919
二餐	6	252475	1709502.63	6.77097783939
五餐	0	38071	359321.09	9.43818365685
五餐	1	36826	346889.58	9.41969206539
五餐	2	39948	385330.52	9.64580254331
五餐	3	34934	335392.67	9.60075198947
五餐	4	31584	304975.29	9.65600588906
五餐	5	16622	166108.23	9.99327577909
五餐	6	17831	178844.54	10.029978128
六餐	0	20192	147986.31	7.32895750792
六餐	1	20338	151599.85	7.45401956928
六餐	2	19846	146633.33	7.38855839968
六餐	3	18752	139004.6	7.41278796928
六餐	4	16446	122346.63	7.43929405327
六餐	5	7635	57283.26	7.50271905697
六餐	6	7986	60324.96	7.55383921863
哈乐	0	32911	247129.99	7.50903922701
哈乐	1	34594	259817.93	7.51049112563
哈乐	2	30705	226322.88	7.37088031265
哈乐	3	30880	231465.84	7.49565544041
哈乐	4	25995	188934.76	7.2681192537
哈乐	5	17689	129396.57	7.31508677709
哈乐	6	19687	146773.6	7.45535632651
四餐	0	126484	935393.55	7.39535079536
四餐	1	132285	979617.89	7.40535880863
四餐	2	126507	927801.39	7.33399250634
四餐	3	123556	912470.1	7.3850731652
四餐	4	123231	911742.4	7.39864482151
四餐	5	112229	855290.12	7.62093683451
四餐	6	111712	859795.05	7.69653260169
